"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore","max_kaiscore","min_kaiscore","true_range"
"190",29,55737.0327537323,20,"results/rawdata/Car_ai132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132,142,122,20
"191",30,55965.3501229151,20,"results/rawdata/Car_ai132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132,142,122,20
"192",31,58480.1270464082,20,"results/rawdata/Car_ai132.csv","132","20",20,132,53760.2849739649,3704.79899853986,59107.4230526619,132,142,122,20
"193",32,52904.8306657789,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"194",33,51667.0099121405,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"195",34,58738.4281403968,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"196",35,56516.3185514355,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"197",36,58851.9694222355,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"198",37,56350.2508639425,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"199",38,47616.4116086889,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"200",39,53942.7548105011,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"201",40,57493.7559297032,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"202",41,58568.9525917057,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"203",42,48056.382398555,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"204",43,58707.4608702988,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"205",44,58911.3907961169,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"206",45,56466.812930365,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"207",46,51939.8316555613,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"208",47,50639.5641625659,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131,150,112,38
"209",48,53544.1715746539,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"210",49,53691.2239524326,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"211",50,52032.3972058751,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"212",51,53774.4408589069,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"213",52,55307.7244095296,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"214",53,54038.7214456878,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"215",54,54149.4259203294,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"216",55,58886.0061722798,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"217",56,51555.9601612445,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"218",57,54020.557219429,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"219",58,56809.0815953698,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"220",59,47332.4933223544,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"221",60,51175.6643938582,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"222",61,59042.2378096817,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"223",62,54689.4840802949,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"224",63,52569.0708507814,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126,150,102,48
"225",64,50319.6513394354,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"226",65,56923.4076324513,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"227",66,51697.1571051934,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"228",67,50452.7711328313,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"229",68,51549.1374975914,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"230",69,54511.5596463822,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"231",70,56479.5687914924,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"232",71,52906.3253402119,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"233",72,48400.0130491669,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"234",73,51731.8336891602,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"235",74,51713.3953355011,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"236",75,53517.3478069983,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"237",76,56012.9212947237,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"238",77,55736.0962490447,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"239",78,56016.6883725249,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"240",79,56391.6038188347,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121,150,92,58
"241",0,48917.5811791479,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"242",1,53367.0107195224,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"243",2,52319.1194613816,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"244",3,51505.0539167054,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"245",4,51346.6485292604,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"246",5,46958.5854786596,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"247",6,50341.6515166798,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"248",7,50943.2828686781,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"249",8,43026.3089582223,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"250",9,58962.7738174887,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"251",10,58448.5190384222,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"252",11,38705.7671591265,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"253",12,49416.2372894472,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"254",13,50117.0984742479,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"255",14,50992.5697509222,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"256",15,46331.4870078356,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145,145,145,0
"257",16,59229.8261113012,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"258",17,51364.8202953415,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"259",18,57168.3229717746,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"260",19,47569.7371634377,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"261",20,59257.0319096123,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"262",21,49143.5900885038,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"263",22,59494.2548513377,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"264",23,56728.3508674367,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"265",24,49017.4626443952,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"266",25,52707.1919971224,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"267",26,48575.5170532755,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"268",27,46645.1518521443,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"269",28,53222.1250291791,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"270",29,47229.4197825512,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"271",30,48591.1860431832,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"272",31,50326.9266738531,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5,150,135,15
"273",32,50343.9486195745,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"274",33,52866.1426525722,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"275",34,57620.5365555269,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"276",35,52874.1293372224,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"277",36,50616.6542077434,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"278",37,47793.1612181092,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"279",38,55959.5280874634,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"280",39,49197.9834727264,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"281",40,48593.2715077544,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"282",41,58890.3294180505,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"283",42,23421.5566996825,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"284",43,47593.1079838776,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"285",44,52415.8796355319,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"286",45,57334.5437690589,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"287",46,49075.5790226967,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"288",47,52125.7354483652,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5,150,125,25
"289",48,58151.7779612062,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"290",49,59099.8579173069,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"291",50,58549.3772335168,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"292",51,51919.3235521803,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"293",52,49527.9277740505,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"294",53,53666.7278217698,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"295",54,58141.6198533056,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"296",55,56798.3247338029,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"297",56,51466.4704297238,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"298",57,49811.9237084296,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"299",58,46925.8841927407,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"300",59,56348.8847533266,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"301",60,53139.3912213853,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"302",61,50577.5695357923,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"303",62,48005.9834215644,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"304",63,44468.5023526536,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5,150,115,35
"305",64,52465.7406501661,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"306",65,52458.6340193879,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"307",66,58336.8457680235,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"308",67,50401.8017127199,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"309",68,59099.4003085769,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"310",69,57178.053321694,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
"311",70,58542.1497226101,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5,150,105,45
